,title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,author_num,publisher_num
7674,Art and Beauty in the Middle Ages,Umberto Eco/Hugh Bredin,3.99,en-US,144,994,35,1010448120,Yale University Press,2,1
7675,Maison Ikkoku  Volume 8 (Maison Ikkoku  #8),Rumiko Takahashi,4.23,eng,288,283,5,1072915860,Viz Media,1,1
7676,The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies,John Steinbeck/Elaine Steinbeck/Robert DeMott,4.41,eng,1088,884,25,820454940,Library of America,3,1
7677,Against the Odds: Tales of Achievement,L.M. Montgomery/Rea Wilmshurst,3.83,en-US,246,928,27,757383060,Bantam Starfire,2,1
7678,Wish You Were Here: The Official Biography of Douglas Adams,Nick  Webb,4.14,eng,368,2623,49,1106784720,Del Rey,1,1
7679,The Second World War,Winston S. Churchill/John Keegan,4.45,eng,4736,1493,99,505613100,Mariner Books,2,1
7680,The Best Short Stories of O. Henry,O. Henry/Bennett Cerf/Van H. Cartmell,4.26,eng,368,3551,133,947980860,Modern Library,3,1
7681,Sandworms of Dune (Dune Chronicles #8),Brian Herbert/Kevin J. Anderson,3.64,en-US,494,8486,273,1168128480,Tor Books,2,1
7682,Entry to Elsewhen,John Brunner,3.37,eng,172,58,3,160099320,DAW Books,1,1
7683,The Courtesan (The Dark Queen Saga  #2),Susan Carroll,3.9,eng,560,2218,104,1106698020,Ballantine Books,1,1
7684,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,eng,192,16666,299,1105574940,VIZ Media LLC,2,1
7685,Betcha Can't Read Just One,Alan Dean Foster/George Alec Effinger/Jack McDevitt/Nina Kiriki Hoffman/Mike Resnick/R.A. Lafferty/Tobias Grace/Laura Resnick/Margaret Ball/Ron Goulart/Mel Gilden/Edward Wellen/Wolfgang Jeschke/Greg Costikyan/Esther M. Friesner/Steve Rasnic Tem,3.92,eng,242,51,1,725847120,Ace,16,1
7686,Midnight Brunch (Casa Dracula  #2),Marta Acosta,3.8,en-US,336,919,82,1169597040,Gallery Books,1,1
7687,Teach Us  Amelia Bedelia,Peggy Parish/Lynn Sweat,4.21,eng,64,3134,98,1075334760,Greenwillow Books,2,1
7688,Vampire Hunter D Volume 05: The Stuff of Dreams,Hideyuki Kikuchi/Yoshitaka Amano,3.99,en-US,208,1083,26,1137110940,Digital Manga Publishing / Dark Horse,2,2
7689,Angle of Repose,Wallace Stegner/Jackson J. Benson,4.27,eng,557,856,146,946685520,Penguin Classics,2,1
7690,Same Sex in the City,Lauren  Levin/Lauren Blitzer,3.62,eng,250,389,37,1136073960,Gallery Books,2,1
7691,Boomers  Xers  and Other Strangers: Understanding the Generational Differences that Divide Us,Rick Hicks/Kathy Hicks,3.36,eng,384,28,4,915149400,Focus on the Family Publishing,2,1
7692,Alta (Dragon Jousters  #2),Mercedes Lackey,4.03,en-US,434,7060,113,1104537780,Daw Books,1,1
7693,Inside Himalaya,Basil Pao/Michael Palin,4.0,en-GB,200,30,2,1107129660,Weidenfeld & Nicolson,2,1
7694,The Art of Shakespeare's Sonnets,Helen Vendler,4.3,eng,692,613,25,915149460,Belknap Press of Harvard University Press,1,1
7695,The Fellowship of the Ring (The Lord of the Rings  #1),J.R.R. Tolkien,4.36,eng,506,1323,121,1072915560,Houghton Mifflin Company,1,1
7696,I'm Good Enough  I'm Smart Enough  & Doggone It  People Like Me!,Al Franken/Melody Beattie/Stuart Smalley,3.82,en-US,352,359,35,694224600,Dell,3,1
7697,The Mammoth Book of Golden Age Science Fiction: Ten Classic Stories from the Birth of Modern Science Fiction Writing,Isaac Asimov/Charles G. Waugh,3.93,en-US,512,128,12,1169596860,Running Press,2,1
7698,The Fall of a Sparrow,Robert Hellenga,3.69,eng,464,824,89,915581220,Scribner,1,1
7699,Old School,Tobias Wolff,3.82,eng,196,7772,826,1105056120,Bloomsbury,1,1
7700,Metamorphoses: Volume 2  Books IX-XV,Ovid/Frank Justus Miller,4.52,eng,499,61,4,473385660,Harvard University Press,2,1
7701,You Don't Know Jack (NY Girlfriends  #2),Erin McCarthy,3.72,en-US,255,2757,119,1136074200,Brava,1,1
7702,Death Note  Vol. 10: Deletion (Death Note  #10),Tsugumi Ohba/Takeshi Obata/Tetsuichiro Miyaki,4.22,eng,188,12461,325,1168041780,VIZ Media LLC,3,1
7703,Howl and Other Poems,Allen Ginsberg/William Carlos Williams,4.13,eng,56,85143,1284,978307260,City Lights,2,1
7704,Life Is A Dream = La Vida Es Sueño,Pedro Calderón de la Barca/Stanley Appelbaum,3.98,eng,208,56,2,1010275920,Dover Publications,2,1
7705,An Arab-Syrian Gentleman and Warrior in the Period of the Crusades: Memoirs of Usamah Ibn-Munqidh,Usamah ibn Munqidh/Philip Khuri Hitti/Richard W. Bulliet,3.95,eng,265,68,6,948499560,Columbia University Press,3,1
7706,The Dark Side Of Genius: The Life Of Alfred Hitchcock,Donald Spoto,3.83,en-US,608,990,97,917654880,Da Capo Press,1,1
7707,Lolita: The Screenplay,Vladimir Nabokov,3.87,eng,240,281,18,854237280,Vintage,1,1
7708,The White Wolf's Son: The Albino Underground (Elric & Oona Von Bek  #3),Michael Moorcock,3.88,en-US,432,283,8,1136074140,Grand Central Publishing,1,1
7709,The War of the Worlds Murder (Disaster Series  #6),Max Allan Collins,3.71,eng,256,196,38,1104883620,Berkley,1,1
7710,Fantastic Beasts and Where to Find Them (Hogwarts Library),Newt Scamander/J.K. Rowling,3.99,eng,128,259399,5513,978307560,Arthur A. Levine Books,2,1
7711,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,en-US,508,1635,74,1104537960,Mariner Books,1,1
7712,East of Eden,John Steinbeck,4.37,eng,602,35,1,694224600,Turtleback Books,1,1
7713,Voyage of the Turtle: In Pursuit of the Earth's Last Dinosaur,Carl Safina,4.24,eng,383,644,78,1138579500,Henry Holt and Company,1,1
7714,Yakitate!! Japan  Volume 4,Takashi Hashiguchi,4.0,en-US,208,274,8,1168646580,VIZ Media LLC,1,1
7715,Woman Hollering Creek and Other Stories,Sandra Cisneros,4.04,eng,192,8107,379,694396980,Vintage,1,1
7716,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,4.07,eng,432,39,1,1042848240,Wiley,2,1
7717,Aphrodite: A Memoir of the Senses,Isabel Allende/Robert Shekter/Panchita Llona,3.64,eng,320,3732,195,915667440,Harper Perennial,3,1
7718,The Man Who Loved Jane Austen (The Man Who Loved Jane Austen #1),Sally Smith O'Rourke,3.37,eng,303,1745,229,1136073840,Kensington,1,1
7719,The Earth,Émile Zola/Douglas Parmée,4.08,eng,506,1113,70,317693160,Penguin Classics,2,1
7720,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,Chuck Klosterman,3.85,en-US,374,14639,667,1136419740,Scribner Book Company,1,1
7721,The Long Dark Tea-Time of the Soul (Dirk Gently  #2),Douglas Adams,4.06,en-US,307,67803,1401,663897720,Pocket Books,1,1
7722,Dracula,Bram Stoker/Joseph Valente,3.99,eng,528,9871,431,1041379800,Pocket Books,2,1
7723,Early Color,Saul Leiter/Martin Harrison,4.73,eng,156,144,8,1137283260,Steidl,2,1
7724,The New Jessica (Sweet Valley High  #32),Francine Pascal/Kate William,3.44,eng,136,1054,25,504922200,Bantam Books,2,1
7725,The Perfect London Walk,Roger Ebert/Daniel Curley/Jack Lane,4.26,eng,123,40,6,504921660,Andrews McMeel Publishing,3,1
7726,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith,4.08,eng,256,1070,73,1137196980,Anchor,1,1
7727,I Who Have Never Known Men,Jacqueline Harpman/Ros Schwartz,4.09,eng,206,516,71,883613220,Harper Voyager,2,1
7728,Harry Potter and the Philosopher's Stone (Harry Potter  #1),J.K. Rowling,4.47,gla,250,11,0,1262304420,Bloomsbury USA Childrens,1,1
7729,The Best American Mystery Stories 2002,James Ellroy/Otto Penzler/John Biguenet/Michael Connelly/Thomas H. Cook/Sean Doolittle/Brendan DuBois/David Edgerley Gates/Joe Gores/James Grady/Clark Howard/Stuart M. Kaminsky/Joe R. Lansdale/Michael Malone/Annette Meyers/Joyce Carol Oates/Robert B. Parker/F.X. Toole/Daniel Waterman/Scott Wolven/Fred Melton,3.58,eng,1,0,0,1011053400,Mariner Books,21,1
7730,Brighid's Quest (Partholon  #5),P.C. Cast,4.14,eng,507,3344,107,1106957460,Luna Books,1,1
7731,Deerskin,Robin McKinley,3.89,en-US,384,17485,1021,1104537900,Ace Books,1,1
7732,Keep the Aspidistra Flying,George Orwell,3.88,eng,277,11970,688,948845400,Penguin Books Ltd,1,1
7733,Emma Lazarus,Esther Schor,3.88,eng,368,30,7,1136419740,Schocken,1,1
7734,Carpe Jugulum (Discworld #23; Witches #6),Terry Pratchett,4.14,eng,296,41899,746,915754140,Harper Voyager,1,1
7735,Feeding the Future: From Fat to Famine  How to Solve the World's Food Crises,Andrew Heintzman/Evan Solomon/Eric Schlosser,3.48,eng,336,2,0,1137715740,House of Anansi Press,3,1
7736,The Progressive Historians: Turner  Beard  Parrington (Phoenix Book),Richard Hofstadter,3.89,eng,498,37,5,285552660,University of Chicago Press,1,1
7737,A Christmas Carol,Charles Dickens/P.J. Lynch,4.05,en-CA,160,4359,353,1137024540,Candlewick Press,2,1
7738,Bleach―ブリーチ― 1 [Burīchi 1] (Bleach  #1),Tite Kubo,4.22,jpn,189,41,3,1010188860,Shueisha,1,1
7739,A Birthday for Frances,Russell Hoban/Lillian Hoban,4.24,eng,32,2256,71,1010275560,Harper Collins,2,1
7740,Beauty is the Beast  Vol. 4,Tomo Matsumoto/Tomo Kimura,3.79,eng,208,335,11,1136074080,VIZ Media LLC,2,1
7741,Trevayne,Jonathan Ryder/Robert Ludlum,3.62,en-GB,469,9,0,504921960,Dell,2,1
7742,The Moon in the Gutter,David Goodis/Adrian Wootton,3.65,en-US,183,350,40,884218320,Serpent's Tail,2,1
7743,Moo  Baa  La La La!,Sandra Boynton,4.2,eng,14,28925,527,1073347740,Simon & Schuster Childrens Books,1,1
7744,By-Line: Selected Articles and Dispatches of Four Decades,Ernest Hemingway/William M. White,3.96,en-US,512,421,33,884563500,Scribner,2,1
7745,Treasury of American Tall Tales: Volume 1: Davy Crockett  Rip Van Winkle  Johnny Appleseed  Paul Bunyan (Rabbit Ears),David Bromberg/Jay Ungar/Molly Mason/Garrison Keillor/Mark O'Connor/Jonathan Winters/Duck Baker/Washington Irving/Anjelica Huston/Nicolas Cage/Leo Kottke,3.86,eng,0,36,9,1137888480,Listening Library (Audio),11,1
7746,Mansfield Park,Jane Austen,3.86,eng,479,505,54,759542700,Penguin,1,1
7747,Are We There Yet?,David Levithan,3.49,eng,215,3089,281,1105488420,Alfred A. Knopf,1,1
7748,Evening,Susan Minot,3.37,eng,288,3765,550,915667740,Vintage,1,1
7749,The Mysteries of Sherlock Holmes,Arthur Conan Doyle/Paul Bachem,4.18,eng,218,119,8,821664600,Grosset & Dunlap,2,1
7750,Mid-Flinx (Pip & Flinx #7),Alan Dean Foster,3.94,en-US,352,2327,36,820454940,Del Rey Books,1,1
7751,The Portable Dante,Dante Alighieri/Mark Musa,4.22,eng,654,278,38,1043798820,Penguin Books,2,1
7752,Werewolves Don't Go to Summer Camp (The Adventures of the Bailey School Kids  #2),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.82,eng,96,2175,76,662688420,Scholastic Paperbacks,3,1
7753,Shakespeare A to Z: The Essential Reference to His Plays  His Poems  His Life and Times  and More,Charles Boyce/David Allen White,4.35,eng,752,153,6,663466260,Delta,2,1
7754,What Do You Care What Other People Think?,Richard P. Feynman,4.27,eng,256,15700,556,979171260,W.W. Norton & Company,1,1
7755,Flags of Our Fathers,James D. Bradley/Ron Powers,4.19,eng,382,45954,1297,1138493280,Bantam,2,1
7756,A Matter Of Trust,Deb Stover,3.31,eng,256,4,0,946684860,Kensington,1,1
7757,Alice's Adventures in Wonderland & Through the Looking-Glass,Lewis Carroll/John Tenniel/Martin Gardner,4.07,eng,239,381097,6041,946685520,Penguin Group (USA),3,1
7758,Thorn in Her Side (The Princess School  #7),Jane B. Mason/Sarah Hines Stephens,3.88,eng,144,214,8,1136073660,Scholastic Paperbacks,2,1
7759,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,3.78,eng,136,17325,421,1136074200,Aegypan,1,1
7760,Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression,Frederick K. Goodwin/Kay Redfield Jamison,4.4,en-GB,1262,107,3,1167609780,Oxford University Press  USA,2,1
7761,Awakening at Midlife: A Guide to Reviving Your Spirit  Recreating Your Life  and Returning to Your Truest Self,Kathleen A. Brehony,3.99,en-US,384,64,8,852077340,Riverhead Books,1,1
7762,Lipstick Jungle,Candace Bushnell,3.41,eng,532,422,48,1167609840,Hachette Books,1,1
7763,A Clash of Kings  (A Song of Ice and Fire  #2),George R.R. Martin,4.41,eng,969,638766,16535,1012176300,Bantam,1,1
7764,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,3.97,eng,301,633037,11898,1010361660,Back Bay Books,1,1
7765,John's Story: The Last Eyewitness (The Jesus Chronicles  #1),Tim LaHaye/Jerry B. Jenkins,3.94,eng,310,1144,108,1136074320,Putnam Adult,2,1
7766,The Blood Wood (Earthdawn 6113),FASA Corporation/Ian Lemke/Louis J. Prosperi,3.71,eng,152,31,1,852077160,FASA Corporation,3,1
7767,Omega Path (Outlanders  #4),James Axler,3.87,en-US,352,80,2,885513660,Gold Eagle,1,1
7768,Demons Are Forever (Demon-Hunting Soccer Mom  #3),Julie Kenner,3.89,eng,292,2368,162,1167782820,Berkley Publishing Group,1,1
7769,犬夜叉 28,Rumiko Takahashi,4.29,jpn,192,12,1,1010189520,小学館,1,1
7770,A Christmas Carol and The Night Before Christmas,Charles Dickens/Clement C. Moore/Arthur Rackham,4.35,eng,156,91,15,1136247000,Gramercy Books,3,1
7771,What Sappho Would Have Said,Emma Donoghue,3.62,eng,256,24,3,854064240,Hamish Hamilton Ltd,1,1
7772,Jenny and the Jaws of Life: Short Stories,Jincy Willett/David Sedaris,3.74,en-US,272,1307,178,1010966940,St. Martin's Griffin,2,1
7773,Yeats Is Dead,Roddy Doyle/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Pauline McLynn/Tom Humphries/Joseph O'Connor/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Gerard Stembridge/Donal O'Kelly,3.4,eng,298,34,4,1010275560,Vintage,15,1
7774,1st to Die (Women's Murder Club  #1),James Patterson,4.08,eng,424,269826,5220,1106179500,Grand Central Publishing,1,1
7775,Miss Happiness and Miss Flower,Rumer Godden/Gary Blythe,4.27,eng,104,913,66,1136074140,MacMillan UK,2,1
7776,The Criminal Mastermind Collection  Bks 1-3 (Artemis Fowl  #1-3),Eoin Colfer,4.36,en-US,912,858,12,1106784540,Miramax,1,1
7777,きみはペット 11 [Kimi wa Petto 11],Yayoi Ogawa/小川 彌生,4.28,jpn,184,6,0,1073866260,講談社,2,1
7778,Jojo's Bizarre Adventure  Tome 11: Le guerrier qui retourne au vent (Battle Tendency  #6),Hirohiko Araki,4.39,fre,185,94,1,1012003860,J'ai Lu,1,1
7779,A Short History of World War I,James L. Stokesbury,3.95,eng,352,353,43,347155320,William Morrow Paperbacks,1,1
7780,Tsubasa: RESERVoir CHRoNiCLE  Vol. 09,CLAMP/William Flanagan,4.28,eng,184,3052,41,1138147440,Del Rey,2,1
7781,New Jewish Wedding  Revised,Anita Diamant,3.96,eng,288,694,64,978739380,Scribner,1,1
7782,A People's History of the United States,Howard Zinn/Kathy Emery/Ellen Gordon Reeves,4.08,eng,619,39,3,1041379620,The New Press,3,1
7783,Almond Cookies & Dragon Well Tea,Cynthia Chin-Lee/Youshan Tang,3.89,eng,37,9,0,725846700,Polychrome Publishing Corporation,2,1
7784,The Art of Richard P. Feynman,Michelle Feynman,4.31,en-US,174,13,2,788918820,Routledge,1,1
7785,The Changing Status of the Artist,Emma Barker/Nick Webb/Kim W. Woods,3.93,eng,260,8,0,915148980,Yale University Press,3,1
7786,Graphic Design: A Concise History (World of Art),Richard Hollis,4.0,en-US,232,675,12,1011225900,Thames  Hudson,1,1
7787,Charlie and the Chocolate Factory (Charlie Bucket  #1),Roald Dahl/Quentin Blake,4.13,eng,176,558799,7239,1104624360,Puffin Books,2,1
7788,Beauty,Robin McKinley,4.05,eng,256,3,0,412646940,Julia MacRae,1,1
7789,Glass Houses (The Morganville Vampires  #1),Rachel Caine,3.92,eng,239,83997,3992,1136247000,NAL Jam,1,1
7790,The Divine Comedy  Vol. 3: Paradise,Dante Alighieri/Mark Musa,3.95,eng,433,378,32,507514020,Penguin Classics,2,1
7791,The Pat Hobby Stories,F. Scott Fitzgerald/Arnold Gingrich,3.56,eng,192,927,100,789351120,Scribner,2,1
7792,Misery,Stephen King,4.16,eng,370,429510,7051,567994260,New English Library,1,1
7793,The Lost Continent: The Story of Atlantis,Charles John Cutcliffe Wright Hyne/Gary Hoppenstand/Harry Turtledove,3.78,eng,260,19,1,1009843860,Bison Books,3,1
7794,Come a Stranger (Tillerman Cycle  #5),Cynthia Voigt,3.89,eng,256,1742,79,788919060,Simon Pulse,1,1
7795,House of Meetings,Martin Amis,3.41,eng,241,1917,206,1168905660,Alfred A. Knopf,1,1
7796,This Craft of Verse,Jorge Luis Borges/Călin-Andrei Mihăilescu,4.32,eng,160,811,70,1012348980,Harvard University Press,2,1
7797,The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8),Fred Saberhagen,3.88,en-US,255,1233,11,790128360,Tor Fantasy,1,1
7798,El retrato de Rose Madder,Stephen King/Bettina Blanch Tyroller,3.7,spa,496,218,30,1136247000,Debolsillo,2,1
7799,How to Be Happy All the Time,Paramahansa Yogananda,4.36,eng,167,317,19,1136073960,Crystal Clarity Publishers,1,1
7800,The Unknown Sigrid Undset: Jenny and Other Works,Sigrid Undset/Tim Page/Tiina Nunnally/Naomi Walford,4.19,eng,406,48,9,980899920,Steerforth Press,4,1
7801,John Adams,David McCullough,4.06,eng,751,282649,5325,980121900,Simon & Schuster Paperbacks,1,1
7802,El matrimonio amateur,Anne Tyler/Gemma Rovira,3.62,spa,459,4,1,1136074260,Punto de Lectura,2,1
7803,Sleep  Pale Sister,Joanne Harris,3.28,en-US,396,2963,232,1107043680,William Morrow Paperbacks,1,1
7804,Primary English: Knowledge and Understanding,Jane Medwell/David Wray,3.87,eng,218,1,0,1167609840,Learning Matters,2,1
7805,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton,3.69,en-US,129,65,6,949190700,Cliffs Notes,1,1
7806,Tehanu (Earthsea Cycle  #4),Ursula K. Le Guin,3.94,eng,281,26096,1053,1074816660,Pocket Books,1,1
7807,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,Robert B. Baer,3.93,eng,320,4040,259,1041897660,Broadway Books,1,1
7808,Fullmetal Alchemist  Vol. 10,Hiromu Arakawa/Akira Watanabe,4.6,eng,200,8989,151,1137802260,VIZ Media LLC,2,1
7809,C. S. Lewis: Life  Works  and Legacy,Bruce L. Edwards/Diana Pavlac Glyer,4.43,eng,1416,6,0,1170115440,Praeger,2,1
7810,The Age Of Shakespeare,Frank Kermode,3.68,eng,208,20,2,1105056420,Phoenix,1,1
7811,Monkey Business,Sarah Mlynowski,3.67,eng,400,1,0,1105747440,Mira books,1,1
7812,The World as Will and Representation  Vol. 1,Arthur Schopenhauer/Judith Norman/E.F.J. Payne/Alistair Welchman/Christropher Janaway,4.19,eng,534,7475,126,-126230040,Dover Publications,5,1
7813,Galapagos: World's End,William Beebe,3.84,en-US,528,31,7,567993900,Dover Publications,1,1
7814,Goodbye  Darkness: A Memoir of the Pacific War,William Manchester,4.18,eng,401,4936,174,1010793840,Back Bay Books,1,1
7815,The Edgar Allan Poe Audio Collection,Edgar Allan Poe,4.39,eng,5,289,64,946685400,Harper Audio,1,1
7816,Bachelor Brothers' Bed & Breakfast Pillow Book,Bill Richardson,3.77,eng,208,325,42,884823000,St. Martin's Griffin,1,1
7817,Henry and June: From the Unexpurgated Diary of Anaïs Nin,Anaïs Nin,3.9,eng,274,151,19,507514320,Houghton Mifflin Harcourt P,1,1
7818,Hikaru no Go  Vol. 7: The Young Lions Tournament (Hikaru no Go  #7),Yumi Hotta/Takeshi Obata,4.26,eng,205,1144,18,1136419620,VIZ Media LLC,2,1
7819,Star Wars:  The New Essential Guide to Vehicles & Vessels,W. Haden Blackman/Ian Fullwood,4.12,eng,200,209,7,1043885340,Del Rey,2,1
7820,And Still I Rise,Maya Angelou/Linda Sunshine/Diego Rivera,4.42,eng,54,3720,240,978826080,Random House,3,1
7821,The Grass Crown (Masters of Rome  #2),Colleen McCullough,4.3,eng,1104,9623,199,694224420,Avon,1,1
7822,My War Gone by  I Miss It So,Anthony Loyd,4.29,en-GB,336,20,2,947203860,Bantam Press,1,1
7823,Glittering Images (Starbridge  #1),Susan Howatch,4.07,eng,512,2043,209,822269220,Fontana,1,1
7824,Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,4.02,eng,270,149,13,1043107440,Cambridge University Press/The New Cambridge Shakespeare,3,2
7825,A Tramp Abroad,Mark Twain/Dave Eggers,3.86,eng,400,26,9,1042503000,Modern Library,2,1
7826,The Way by Swann’s  (In Search of Lost Time #1),Marcel Proust/Lydia Davis/Christopher Prendergast,4.14,eng,489,318,52,1041466200,Penguin Classics,3,1
7827,The Tenants of Moonbloom,Edward Lewis Wallant/Dave Eggers,3.88,en-US,264,520,78,1043885460,NYRB Classics,2,1
7828,The White Masai,Corinne Hofmann/Peter Millar,3.45,eng,320,4504,491,1136851800,Amistad,2,1
7829,Kitty and the Midnight Hour (Kitty Norville #1),Carrie Vaughn,3.66,eng,259,27510,1541,1104538260,Grand Central Publishing,1,1
7830,Roughing It,Mark Twain/Henry B. Wonham,3.89,eng,560,5846,494,1043798640,Pocket Books,2,1
7831,Embroideries,Marjane Satrapi/Anjali Singh,3.86,eng,144,14654,1121,1137542640,Pantheon,2,1
